unit_ID,cycles,time_to_deterioration,setting_1-mean,setting_2-mean,setting_3-mean,T2-mean,T24-mean,T30-mean,T50-mean,P2-mean,P15-mean,P30-mean,Nf-mean,Nc-mean,epr-mean,Ps30-mean,phi-mean,NRf-mean,NRc-mean,BPR-mean,farB-mean,htBleed-mean,Nf_dmd-mean,PCNfR_dmd-mean,W31-mean,W32-mean,setting_1-sd,setting_2-sd,setting_3-sd,T2-sd,T24-sd,T30-sd,T50-sd,P2-sd,P15-sd,P30-sd,Nf-sd,Nc-sd,epr-sd,Ps30-sd,phi-sd,NRf-sd,NRc-sd,BPR-sd,farB-sd,htBleed-sd,Nf_dmd-sd,PCNfR_dmd-sd,W31-sd,W32-sd
109,175,45,22.68364,0.525768,96.8,474.53039999999993,584.4716000000001,1439.266,1230.4528,8.374400000000001,12.208799999999998,302.0632,2256.0296,8576.616,1.1223999999999998,43.8368,284.5048,2359.302,8080.82,9.182144,0.0244,353.56,2256.0,98.7944,22.0096,13.192632,16.329549119387835,0.3490658828931868,11.075498483890769,28.880607172749432,38.7857692631374,106.23360532336272,124.3682946775423,4.0048939644723,5.993333324063774,159.3825422717306,123.43358144767572,334.71421696974073,0.1350703520392243,2.974947786656656,150.26018792747462,99.6244980748544,68.23663574893858,0.6581292502743413,0.0050662280511902,27.53797378167101,123.46321989429347,4.172694053805844,10.776751010083387,6.4371187404718055
109,186,34,23.803268000000003,0.552148,92.0,471.4412,576.4864,1413.1908,1202.6888,8.0676,11.5976,280.4164,2207.8532,8491.5324,1.0912,42.8008,264.048,2316.1368,8055.5664,9.433452,0.0236,346.76,2207.76,96.986,20.64,12.37738,15.591482271786518,0.3387014222487607,16.32993161855452,28.335182241634968,40.45702698337252,117.17258453238964,133.1597409229481,3.905854878683197,5.897619067612512,159.9011868540485,163.59406722433428,372.4569041768457,0.1404848746306875,3.681829164966784,150.6815865492529,146.89736745201844,94.58859281470812,0.861811759280026,0.0048989794855663,30.62988736512101,163.69338206944514,6.152301737290414,10.685262436334137,6.396757061655017
109,190,30,23.922808,0.5713919999999999,90.4,471.0436,574.6123999999999,1405.7279999999998,1194.0048,7.9824,11.412,273.1128,2193.4456,8467.2588,1.0792,42.4776,257.13039999999995,2301.774,8045.286799999999,9.527336,0.0236,344.72,2193.32,96.3832,20.1916,12.110343999999998,14.364584646040646,0.3150889833576117,17.435595774162692,26.4612759329553,39.10933469987269,115.89374246121602,129.15168327461575,3.584781815768802,5.4388892861196085,148.87065060873036,171.23245136558276,367.9614478596909,0.1360735095453924,3.733192646158692,140.2187047223016,156.85290896250538,99.2629944356572,0.8900769273308159,0.0048989794855663,30.010442626970143,171.34218200237015,6.5688607079157935,9.916994117843034,5.940180587608428
109,194,26,26.00246,0.6150279999999999,90.4,466.912,569.4191999999999,1393.3067999999998,1180.4472,7.39,10.532,250.1788,2183.6452000000004,8427.7772,1.0664,42.21719999999999,235.4992,2301.7868,8044.571999999999,9.572232,0.0232,341.24,2183.52,96.3832,18.6544,11.185428,13.260331778151958,0.2784724934351686,17.435595774162692,23.13364937344156,34.23402095868961,104.1241760159474,115.41687223278925,3.126171780308945,4.706859356301185,128.33114123625646,163.5024318147389,329.6780506736837,0.1256609194088069,3.476436777314764,120.8408809799068,156.86024697481514,98.55915355764772,0.8544321314573011,0.0047609522856952,26.882894189428335,163.62281829459687,6.56886070791579,8.617677606718257,5.166672049098271
110,101,120,25.7632,0.6123679999999999,92.0,469.3728,573.3604,1398.5412,1182.3304,7.5112,10.7576,258.1924,2203.0488,8460.088,1.074,42.30200000000001,242.9892,2316.0904,8047.588,9.454924,0.0224,343.08,2203.04,96.986,19.1984,11.517032000000002,13.781710409996284,0.2758506203847776,16.32993161855452,24.063091121743543,35.250417311950606,103.35883820941488,112.55678431648032,3.259778008801621,4.894222171772208,132.00578473056905,157.62367560426955,328.13907630759275,0.1224064268465236,3.3534522013391914,124.4789721505872,146.90224429531364,92.50711630283722,0.8043830608402112,0.0043588989435406,26.756494538709664,157.76102180196477,6.152301737290414,8.95348287911842,5.389037649921057
110,113,108,22.282771999999994,0.543496,95.2,476.1104,584.5604,1433.0876,1219.8248,8.372,12.1376,297.9824,2246.4396,8567.5872,1.1132,43.33559999999999,280.3864,2344.9036,8071.2676,9.243187999999998,0.0236,351.72,2246.44,98.1916,21.887600000000003,13.103956,14.5754153509577,0.3059194372161839,13.2664991614216,25.29637613704117,35.98986193823664,101.5171644468724,115.30200562436026,3.482129377263286,5.239955693196906,140.87103091953765,138.28200779204792,321.8380650461763,0.1290581264392134,3.0774489976819006,132.91402740995147,119.3521222713139,80.06280437256738,0.7179930897531906,0.0048989794855663,26.492955038399675,138.37722596824472,4.998153559065584,9.568220088745171,5.736619527872375
110,118,103,20.202788,0.4907439999999999,96.8,479.6324,590.3796,1451.4384000000002,1240.9664000000002,8.9484,13.0504,324.1008,2268.3672,8624.1972,1.1368,43.86159999999999,305.0148,2359.304,8084.5676,9.106944,0.0244,356.28,2268.36,98.7944,23.5972,14.136843999999998,15.47021370053648,0.3375936118076486,11.075498483890769,27.38779355235952,37.47200193477792,101.9981848972487,118.88402120974878,3.799805565201111,5.705743071677869,152.68655610760237,124.28975455630552,326.3142289332989,0.1328758819349847,2.967796152029313,143.99445235610062,99.63706392870743,70.89102436604128,0.6570460917875803,0.0050662280511902,27.031648118455525,124.35161170380272,4.172694053805845,10.338264490071175,6.1966212029271786
110,125,96,21.162648,0.551632,95.2,478.0912,587.0612,1439.2568,1222.6156,8.7404,12.674800000000005,310.87760000000003,2251.2004,8581.506,1.108,43.368,292.4428,2344.9212,8067.777199999999,9.249116,0.0232,352.88,2251.16,98.1916,22.8012,13.650812,13.477197413598272,0.3156869252387033,13.2664991614216,25.76927325970472,36.7327644753291,102.27278200642309,116.54715791186558,3.3677112405905585,5.101651791331901,138.81119615266394,140.14003878501916,329.9732911792509,0.127671453348037,3.116208968174845,130.90781844234263,119.34492819554588,78.44838964355269,0.7137958249621057,0.0047609522856952,27.21874354190509,140.23482686788853,4.998153559065585,9.320111462137492,5.582521202551167
110,133,88,23.76294,0.613684,93.6,473.862,580.4159999999999,1419.0564000000004,1199.0208,8.1984,11.817199999999998,286.124,2227.3972,8516.5844,1.076,42.7588,269.1452,2330.5436,8053.4736,9.39062,0.022,347.56,2227.32,97.5888,21.126,12.650776,13.252044284530848,0.3023077097925224,14.966629547095764,26.62510860697722,38.07954448694643,105.62705962015606,118.28837671555056,3.412405896138383,5.161853284754743,140.17941093470182,152.442276794639,343.1220986043696,0.1190238071423808,3.297571480145148,132.21547180392068,134.63668828492973,83.064510315778,0.750931525950713,0.0040824829046386,28.27112779262028,152.5551047982335,5.638677681868326,9.376036387159198,5.628615886719695
110,145,76,23.562636,0.5855640000000001,90.4,470.6992,573.6332000000001,1399.3356,1184.7084000000002,7.9348,11.3308,270.9608,2192.8384,8458.792800000001,1.0784,42.20399999999999,254.9536,2301.7868,8045.512399999999,9.49818,0.0228,342.68,2192.72,96.3832,20.1716,12.101240000000002,12.376229562245523,0.2797956052788058,17.435595774162692,22.757582421396748,34.938016748712755,106.62171722496316,117.33811361048322,2.9445289945931927,4.502811084940903,125.59384548748132,167.8560677753414,339.8765015477435,0.1305015964142457,3.545700447960412,118.46690581761642,156.83823749115945,99.94624610592776,0.8689163552954908,0.0045825756949558,27.74094446842068,168.03236791364534,6.5688607079157935,8.418816068783068,5.043066708280454
110,151,70,25.002656,0.591212,90.4,468.4964,570.8904,1393.5016,1179.89,7.5916,10.8304,258.616,2187.4856,8443.024,1.0756,42.1316,243.4336,2301.8016,8049.226000000001,9.509308,0.0228,341.52,2187.36,96.3832,19.2644,11.568791999999998,13.493791529659116,0.2835793529743188,17.435595774162692,23.24331425019533,34.83263442042055,105.61905638819796,116.8885464876692,3.1601920827696524,4.774920138948225,130.95094294556773,165.52063836774755,336.115510030902,0.1310241707981139,3.504564499810688,123.47089153858626,156.83047454921933,100.50325612469814,0.8650886370386175,0.0045825756949558,27.409122568955027,165.70125728752532,6.5688607079157935,8.850046647711338,5.308445855342221
110,153,68,25.402624,0.609224,90.4,468.5820000000001,570.9884000000001,1393.1928,1177.6928,7.5448,10.757199999999996,256.1948,2187.6912,8441.369200000001,1.0684,42.0904,241.1548,2301.8056,8046.9148,9.534336,0.0224,341.4,2187.56,96.3832,19.100800000000003,11.467628,13.175244106602603,0.2752669299667749,17.435595774162692,23.325956214769263,34.950794659540044,105.34548801918385,114.44455515372206,3.123467784370442,4.7141520269644825,128.92192492357538,165.69073315266203,334.0575016734893,0.1252889992510649,3.457788888871037,121.5426593189952,156.82703386427565,98.59190328149,0.8516181856129341,0.0043588989435406,27.20753572082558,165.8696978554753,6.5688607079157935,8.70338388214607,5.22445426093482
110,169,52,27.042548,0.6452760000000001,90.4,468.2204,570.7411999999999,1392.1632,1173.8484,7.262800000000001,10.3368,244.5348,2186.8388,8440.926,1.0536,42.0752,230.2288,2301.8720000000003,8048.4112,9.588648,0.0216,341.12,2186.64,96.3832,18.248,10.968744,13.280216112640389,0.2537654597589409,17.435595774162692,23.98661579575854,35.633426292363936,104.00272571428115,110.29424515358902,3.213358212213509,4.805429845497695,128.9308320741526,165.7717440820359,333.8335996920223,0.1114256104612699,3.376440581440758,121.5442074349905,156.8125518466767,96.54761421702769,0.818261540360619,0.0037416573867739,27.36987394928957,165.95528514231376,6.568860707915791,8.72542071574011,5.249920381069286
110,170,51,27.722612,0.6541279999999999,92.0,467.5188,571.2472,1396.0644000000002,1177.026,7.137199999999999,10.2044,243.0856,2198.7108,8454.1156,1.0568,42.2892,228.8628,2316.2716,8057.4424,9.526444,0.0216,342.12,2198.52,96.986,18.108,10.882612000000002,13.60263151064651,0.2566935308235614,16.32993161855452,24.412428241915357,35.2210223114927,100.61986649762562,107.758389232579,3.282641873044738,4.887827636077198,129.94216829292432,155.858993161554,322.8503327663352,0.109152798101255,3.2038608479978232,122.50170616226804,146.86305303694778,90.59506536782231,0.7724519634902871,0.0037416573867739,26.51465003854787,156.0334152246456,6.152301737290413,8.819644739632846,5.307556473896439
110,177,44,26.043088,0.612476,92.0,469.19520000000006,573.3987999999999,1403.1488,1187.4652,7.448399999999999,10.669199999999998,255.658,2202.8328,8477.874,1.0739999999999998,42.5004,240.70479999999995,2316.3192,8065.031999999999,9.47864,0.0228,343.76,2202.6,96.986,18.9628,11.397028000000002,14.045054131268651,0.2758515018387006,16.32993161855452,24.23212814288776,35.469728563006136,103.53130300863924,113.5258545119422,3.315191899925754,4.966464973533321,133.51326831692296,157.53181754066915,331.5158753363104,0.1224064268465236,3.319732017296978,125.86638905071784,146.87613187989396,93.73135432358444,0.8032853576614809,0.0045825756949558,27.301220973917385,157.71836714008086,6.152301737290413,9.04517713111984,5.427594168499828
110,184,37,24.482452,0.5889759999999999,92.0,471.1348,575.8608,1410.438,1196.3364,7.775600000000001,11.151999999999996,268.1632,2207.5944,8501.2164,1.0836,42.638000000000005,252.4412,2316.3612000000003,8069.8200000000015,9.4529,0.0232,345.52,2207.32,96.986,19.8484,11.915796,13.695704913619208,0.280776164230513,16.32993161855452,23.81554046555875,35.45138289733326,104.85771414954012,115.50639379416766,3.223379541206196,4.863639755025723,132.1202904780337,159.25677623155215,335.73821442308304,0.1273080254081939,3.381353279383862,124.6079457511973,146.8690049931117,95.02685493234704,0.8167450055964021,0.0047609522856952,27.646759906602675,159.45655625697344,6.152301737290414,8.92626633406525,5.345551345704824
111,103,97,27.722144000000004,0.635616,95.2,466.2996,572.1852,1400.2404,1180.414,7.1052,10.2644,249.7636,2222.6356,8459.1012,1.0788,42.5616,234.986,2344.7444,8057.346400000001,9.324408,0.0224,343.12,2222.76,98.1916,18.5336,11.143592000000002,14.493184580952754,0.2855129633367517,13.2664991614216,24.72910001058132,33.68059494723928,94.2888936319296,106.52870649892137,3.3983036454482205,5.0526050046815785,133.92451144456967,130.2431784867574,299.350552005504,0.1174137981669957,2.843569763519088,126.12337243746698,119.35247400312517,76.39347577291309,0.675008338170722,0.0043588989435406,24.7037783884706,130.3195687531232,4.998153559065583,9.149926174565564,5.502886360653531
111,116,84,25.922052,0.5931879999999999,93.6,469.5928,574.8795999999999,1405.64,1188.7256000000002,7.5336,10.8496,263.1344,2216.9328,8473.072400000001,1.0868,42.6048,247.886,2330.356,8052.052000000001,9.355664,0.0228,344.56,2217.04,97.5888,19.4556,11.696544,15.31679033291897,0.30487646175678,14.966629547095764,26.294686808047988,37.00989816702194,104.27310723128312,117.8789031195433,3.672917641330935,5.493927314165463,146.87484292417133,148.37613617986776,334.1192918365136,0.1275643628395747,3.233536660273598,138.3260062316555,134.64672245051742,85.08812319197854,0.7628023296153904,0.0045825756949558,27.340568148205456,148.4361478885787,5.638677681868328,9.988665276201822,6.011796079312183
111,129,71,23.682544,0.5688759999999999,92.0,473.5044,578.42,1411.7296,1196.2787999999998,8.1036,11.636,281.038,2212.7699999999995,8487.3256,1.0872000000000002,42.6044,264.6964,2315.9752000000003,8040.9788,9.411404,0.0228,346.28,2212.84,96.986,20.7236,12.458888,14.812595534405848,0.3124283895017651,16.32993161855452,26.88650979580651,39.400596442186,113.88720155926214,127.27486807823978,3.681614093483092,5.564970050832859,151.0060626266376,164.48374000186155,360.13368355931385,0.1322724461102916,3.610061264484764,142.39631157091114,146.92108185235594,91.75208495905324,0.8284878099485431,0.0045825756949558,29.596621428805012,164.547024686967,6.152301737290414,10.166812791299607,6.101029974269371
111,131,69,22.402696,0.5452759999999999,92.0,475.2664,580.6436,1416.908,1204.2128,8.368,12.0272,291.3108,2217.0572,8505.5292,1.0968,42.735200000000006,274.3416,2315.9884,8042.622,9.381764,0.0232,347.84,2217.12,96.986,21.4456,12.881596000000002,14.543455971314613,0.3133771453589641,16.32993161855452,26.37926472313686,39.23946194840088,115.0436221251168,128.20907496871405,3.6044405483606834,5.474042168879106,149.60179778108733,165.8480050005627,362.4665036124028,0.1358528615819335,3.646662995123075,141.0846881214731,146.92782033706214,92.81654230254424,0.8431423396437877,0.0047609522856952,29.731689042725662,165.91019659241366,6.152301737290416,10.044910850774135,6.038026365424936
111,132,68,22.122612,0.5452759999999999,92.0,475.444,580.9112,1417.5516,1204.5603999999998,8.4308,12.1184,293.50440000000003,2217.4956,8506.708,1.0968,42.7232,276.4104,2315.9892,8041.642000000001,9.378476,0.0232,348.04,2217.56,96.986,21.6136,12.980684000000002,14.213969556546592,0.3133771453589641,16.32993161855452,26.181206682147646,39.03538985331132,114.70141889851811,127.99600799373916,3.536570749563292,5.38281577491434,147.66494021037403,165.84776709581186,361.8444558324289,0.1358528615819335,3.649298699750406,139.26187476238186,146.92822734587122,92.60691807311152,0.8433792129878469,0.0047609522856952,29.62330163908135,165.91063859801153,6.152301737290416,9.8900644082837,5.946483345829982
111,139,61,22.203404,0.5486279999999999,93.6,476.4124,583.5304,1426.8336,1213.7828,8.46,12.213200000000002,297.6888,2233.396,8534.7428,1.1024,43.071200000000005,280.31120000000004,2330.3692,8048.1676,9.319044,0.0236,350.16,2233.48,97.5888,21.8412,13.120328000000002,14.5404575862912,0.3146074108048526,14.966629547095764,26.425635798090703,38.44003473810432,111.118439284396,122.44143377277702,3.5987463094805667,5.446180404650584,147.7902413422483,154.61828144929476,347.5479514220544,0.1319494852838262,3.4307231016215813,139.48149143404893,134.68158770225423,87.261010254676,0.7879166638885953,0.0048989794855663,28.78610776051532,154.6614905743077,5.638677681868327,9.959386410149303,5.978315775472776
111,154,46,26.364055999999994,0.625956,92.0,468.9732,572.9552,1400.0072,1182.1408,7.4736,10.7016,256.5024,2201.8252,8439.992,1.066,42.32719999999999,241.31840000000005,2315.9008000000003,8031.814,9.482292,0.0224,342.96,2201.96,96.986,19.024,11.42054,14.144824090519236,0.287635091565685,16.32993161855452,25.776224949877086,37.18042788439459,106.32613348874618,116.92103959225363,3.485370472895719,5.225600986170554,140.17321978181138,158.7250585425418,335.0264856196697,0.1195129002799837,3.405401983124264,132.27824300440847,146.92400322729208,89.95954859453957,0.7981227970055736,0.0043588989435406,28.03789102863005,158.77276214766812,6.152301737290415,9.454637750860686,5.688906198324361
111,161,39,26.083568,0.6352120000000001,90.4,469.7604,572.548,1396.8316,1177.4912,7.5524,10.7608,255.4984,2190.1512,8424.127199999999,1.0552,42.122,240.3328,2301.5,8020.350399999999,9.57246,0.022,342.0,2190.28,96.3832,19.0056,11.417828,13.432135740477015,0.2740570383454266,17.435595774162692,25.403098971057304,37.71447821018696,108.01379802599298,117.35748720327422,3.373380203890454,5.078603745125228,137.08375647391634,168.89523264734265,343.5535057250909,0.1147504538843601,3.5345532485261364,129.39773083790922,156.88130800066654,93.98744315421428,0.8284757912375393,0.0040824829046386,28.637097152702705,168.94785191492275,6.568860707915791,9.213101667372031,5.544834251093534
111,164,36,24.803528,0.610376,92.0,472.18320000000006,577.0568,1410.3864,1192.1791999999998,7.918000000000001,11.356,272.84,2209.51,8466.811599999999,1.0696,42.5792,256.7176,2315.9072,8029.6688,9.475256,0.0224,345.64,2209.64,96.986,20.1656,12.110411999999998,14.13379437083687,0.3020638815990198,16.32993161855452,26.98821158086124,39.2665458458809,111.29736732735418,122.9686044592955,3.596858583078665,5.427587708488304,146.58705334487536,163.23394818991133,352.3904557173289,0.1220478048416548,3.5177963272480683,138.31853561254906,146.94463391926453,89.37125657987953,0.8119952560822016,0.0043588989435406,29.403627894076838,163.24620465215517,6.152301737290414,9.826709384800862,5.915422302290287
111,168,32,26.163476,0.6372040000000001,93.6,471.3896000000001,577.4292,1412.37,1194.0448,7.682799999999999,11.058799999999998,266.612,2221.1148000000003,8475.409599999999,1.0652,42.8004,250.9896,2330.2716,8035.2184,9.442632,0.0224,346.32,2221.28,97.5888,19.6816,11.820583999999998,14.491027048380662,0.2960197452310684,14.966629547095764,27.69578660494527,38.98781240336524,107.7726273611873,117.74321580314796,3.7071187374203873,5.55298067107507,147.71903807002445,151.43087799168748,340.2787670239409,0.112994100140966,3.2979734686622333,139.4097592076442,134.66717032744097,81.08337677354093,0.7380100471989978,0.0043588989435406,28.314778237992023,151.42861904761156,5.638677681868326,9.963581886048813,5.994126281458096
111,174,26,29.243616000000003,0.7044879999999999,93.6,465.6736000000001,570.2612,1394.1728,1172.9216,6.8888,9.8784,235.5896,2207.4032,8417.779600000002,1.0432,42.4204,221.7756,2330.2084,8028.4864,9.529076,0.022,341.48,2207.64,97.5888,17.594,10.546984,12.521289520475383,0.2291730920068933,14.966629547095764,24.40958262650141,33.99534138672532,94.19753878242612,98.4059450558417,3.141797945975096,4.657122394784144,122.19021808502784,142.87797009802924,296.1455272958437,0.0885870569929189,2.959840198389096,115.0996706873366,134.63905416210656,76.65138751081638,0.6728151989216652,0.0040824829046386,24.711872989853813,142.91340035140158,5.638677681868325,8.31629224274055,4.995182227963927
111,199,1,28.682692000000003,0.635008,95.2,466.2444,572.8928000000001,1407.802,1195.114,7.115200000000001,10.2916,249.832,2221.928,8446.991600000001,1.0708,43.125600000000006,235.3224,2344.47,8040.816,9.413248,0.0224,345.6,2222.28,98.1916,18.3252,10.976231999999998,16.350525251831105,0.3327037144367342,13.2664991614216,29.66624949332152,39.864083513023765,108.43966294672812,124.82195429891328,4.159894950596708,6.190457495209866,162.8742448690604,135.9046238789051,337.55679790814474,0.1212408072116535,3.124578744940401,153.47168797751155,119.3539280878514,73.77602139810296,0.6876281323748565,0.0043588989435406,28.57300590884107,135.77509590004587,4.998153559065584,10.977119051311536,6.609817491474329
113,101,131,20.483328,0.500248,95.2,480.0644,589.686,1446.7632,1236.836,8.9016,12.926799999999998,318.5624,2255.8224,8603.2016,1.1256,43.73799999999999,299.9592,2344.8888,8073.1224,9.208376,0.024,355.24,2255.8,98.1916,23.2144,13.901180000000002,15.40942312903374,0.3300322637258363,13.2664991614216,27.165236835583315,38.665114552181706,109.48884789937892,125.591245747199,3.813850503974515,5.753267709166099,154.93846397521824,143.05706496243613,344.0474697707668,0.1348171601342598,3.2122097793678828,146.19835532362643,119.34404273360272,81.47252135331671,0.7409743030182177,0.0049999999999999,28.579246549433964,143.12465429361453,4.998153559065584,10.465960331793095,6.301809793821137
113,143,89,21.802128000000003,0.5384439999999999,93.6,477.5972,585.2936,1433.8812,1220.852,8.624,12.46,304.0736,2236.2744,8559.1332,1.1036,43.2912,286.12760000000003,2330.5084,8059.7652,9.324668,0.024,352.04,2236.24,97.5888,22.2336,13.345868,15.020134314798922,0.3280681142181706,14.966629547095764,27.65143418824177,39.95004024612073,114.07276147705028,128.50951884328776,3.785129896494086,5.729661857387398,155.30358870826737,156.76440720818402,361.91578355928783,0.1342534915747073,3.5143270100167587,146.32677435794176,134.6477642678605,87.5188922995106,0.7997541282169165,0.0049999999999999,29.727204151528724,156.8513840125954,5.638677681868324,10.434191743174615,6.262811775919822
113,145,87,21.121884,0.5296599999999999,92.0,478.2988,584.7636,1430.338,1217.838,8.749600000000001,12.592399999999998,305.4968,2224.4112,8546.793599999999,1.1004,43.08920000000001,287.46,2316.1220000000003,8051.0024,9.387388,0.024,351.16,2224.36,96.986,22.3632,13.4246,14.440860750479294,0.3225510489312763,16.32993161855452,27.004844676464984,40.49866704390816,118.53067004647644,131.35148546298717,3.6726142823153456,5.604297666374738,153.85795217559172,169.39655499547015,374.85149793929503,0.1372491651462162,3.7449476186812896,144.97653609004,146.91328181958227,94.980341443199,0.8615272341990513,0.005,30.716011025739217,169.50119960244135,6.152301737290414,10.27661370945378,6.180403121830593
113,155,77,24.402296,0.5926,92.0,472.0976,576.9867999999999,1410.6088,1196.0536000000002,7.9648,11.4312,275.2776,2209.4828,8485.1388,1.0776,42.65919999999999,258.93240000000003,2316.1,8046.741999999999,9.453464,0.0232,346.08,2209.44,96.986,20.3,12.175428,14.413977915073731,0.3098352357840104,16.32993161855452,26.928743051493004,39.00605751247704,113.05594412797,124.16714460355443,3.623778092911687,5.471045999928472,148.30358546126476,162.99691585834788,356.4831423704819,0.1278436545159751,3.5722750920573474,139.71097255524828,146.90511257270794,92.01156222634928,0.8269762259178515,0.0047609522856952,29.05156335437619,163.1032597262646,6.152301737290413,9.948974402754622,5.970204951501525
115,107,99,24.962304,0.5841919999999999,92.0,470.472,574.6968,1403.822,1188.1388,7.721999999999999,11.0756,267.1516,2205.6384,8475.696000000002,1.0832000000000002,42.434,251.3384,2316.108,8054.8184,9.415820000000002,0.0228,343.88,2205.6,96.986,19.8128,11.871432,14.680114367443917,0.3006707057008824,16.32993161855452,25.67488575112522,37.20804546958449,109.19322300399416,121.29272275917184,3.5418368586558766,5.327566736638156,144.1397882751324,160.1544865559501,346.8015417954002,0.1304709418478562,3.4412195028313244,135.99222709650235,146.89693104350408,94.61149435454443,0.8234890269457145,0.0045825756949558,28.2419900148697,160.30439794341262,6.152301737290412,9.749957487086805,5.849129425729382
115,118,88,24.002900000000004,0.574236,92.0,472.01200000000006,576.8012,1408.55,1193.2068,8.0116,11.5032,277.9556,2209.2988,8488.344799999999,1.0848,42.4932,261.4648,2316.0992,8052.0408,9.412168,0.0228,345.12,2209.24,96.986,20.5564,12.320036,14.677045774893983,0.3161003175153947,16.32993161855452,26.868858833229208,38.97407058117829,112.13188165429727,125.04933498823571,3.649874061754277,5.513793098524221,149.8533704459129,162.82420086092853,360.9290778223149,0.132951118836962,3.5662628899171183,141.32547367454083,146.90162481856126,95.1917189115384,0.8415864897719463,0.0045825756949558,29.40283433049723,162.9599337260543,6.152301737290414,10.078799482081187,6.046591383641972
115,131,75,23.683532,0.5665,95.2,474.8260000000001,583.0896,1428.0856,1213.1048,8.306000000000001,12.046,295.3292,2243.0460000000003,8552.622,1.0968,43.24320000000001,277.9956,2344.8952000000004,8068.5204,9.272484,0.0228,350.36,2243.0,98.1916,21.6312,12.947144000000002,16.158154056949076,0.3491821110347244,13.2664991614216,30.15228446292805,41.40580791386638,112.6308316684794,127.98123671460596,4.128528793650348,6.193944623581971,165.54792586337848,142.60805347758827,361.8755557048122,0.1313620949893842,3.330425047948084,156.04973809333998,119.34015907340944,78.96764682872774,0.7339254938797717,0.0045825756949558,29.61120283496321,142.6954799564443,4.998153559065584,11.149527389086948,6.688020055360181
115,134,72,22.803412,0.55168,96.8,476.064,586.0448,1438.0056,1223.4788,8.507599999999998,12.396399999999998,306.2752,2259.6292000000003,8585.1576,1.1096,43.58919999999999,288.3912,2359.2952,8078.4788,9.182456,0.0232,353.04,2259.6,98.7944,22.3772,13.38764,16.104667583326066,0.3546304014980479,11.075498483890772,29.99150240762649,40.249341207859125,108.2427028364191,124.42463486384035,4.082705679652485,6.112211056565373,162.80152364459,125.66853716291392,344.7785870825893,0.1310368904799967,3.068996741607916,153.40558451699206,99.6268864781658,69.08297169105187,0.656323121691341,0.0047609522856952,28.30265005260108,125.73616557432206,4.172694053805845,10.959434489668404,6.582759702941212
115,137,69,24.683516000000004,0.5820159999999999,95.2,471.9712,579.486,1420.064,1204.7704,7.9872,11.5756,283.2232,2236.2432,8527.0128,1.0928000000000002,43.0512,266.73800000000006,2344.9012,8069.114799999999,9.292396,0.0228,348.32,2236.2,98.1916,20.824,12.463648,15.78775102565488,0.3390248094166561,13.2664991614216,29.063718407434823,39.64336524985402,109.30743760909718,124.31358743382263,3.971065684003056,5.948931332600838,158.87412773744293,139.26712296638186,348.0487019144496,0.1298563308686437,3.255770927650368,149.734769982348,119.33236796583456,78.54542396600837,0.7213749016519312,0.0045825756949558,28.69337902722508,139.3619388498883,4.998153559065586,10.692871067522823,6.430959480196819
115,139,67,25.683352,0.597616,95.2,469.1164,575.9236,1411.81,1195.766,7.6684,11.1044,271.2408,2229.444,8501.086400000002,1.0888,42.8864,255.42,2344.9016,8069.2472,9.30584,0.0228,346.2,2229.4,98.1916,20.0288,11.980712,15.340676835353996,0.327652714623273,13.2664991614216,27.627165507883703,37.58205487995568,104.58916032903858,119.3427900000666,3.779184965042065,5.652719168683334,150.9041341636029,135.4918448345385,332.8496110217547,0.1282029640842988,3.169625214437821,142.22526483833076,119.3325188873511,78.3524796735879,0.7109835892386454,0.0045825756949558,27.40894014733149,135.59191224651514,4.998153559065586,10.182687644559596,6.114583376126292
115,153,53,24.362331999999995,0.568332,95.2,472.19319999999993,579.872,1423.5596000000005,1208.8612,7.9620000000000015,11.5396,282.63280000000003,2236.8964,8533.676000000001,1.1004,43.17240000000001,266.16,2344.9304,8074.051600000002,9.286624,0.0236,349.04,2236.84,98.1916,20.7636,12.434328,15.663798229429114,0.327155170523102,13.2664991614216,27.678428682519765,38.04077308187448,105.88478417915708,121.0514245861375,3.826096792642166,5.730310113772204,152.99419827017408,137.9000309970958,336.4967613514283,0.1309096380459946,3.174064534105548,144.23959881622895,119.31950998195283,77.2599211363822,0.7270281913837086,0.0048989794855663,28.033432421545047,137.9941665433724,4.998153559065585,10.370115669557403,6.218074548746313
115,174,32,23.002956,0.5508799999999999,92.0,473.5964,579.0044,1417.1647999999998,1206.8452,8.213200000000002,11.8056,285.37760000000003,2213.1984,8511.082,1.0936,42.84160000000001,268.7288,2316.1848,8058.3708,9.417924,0.024,347.44,2213.08,96.986,20.992000000000004,12.604584,14.748178111439165,0.3175278084934713,16.32993161855452,26.649338622187216,39.029131222716174,114.06758990908271,126.73590806344768,3.6434012497481887,5.518355793772876,150.42116942327854,164.29374289870768,362.7278537347252,0.1368052143255755,3.604870177967578,141.68228080579917,146.88509310341882,94.10397489479388,0.8667229316415559,0.0049999999999999,30.032038447853207,164.42220044750647,6.152301737290412,10.130124629045786,6.059840404642133
